Name,Latitude,Longitude
Norton Lees Lane/Angerford Avenue,53.350027630,-1.473401873
Norton Lees Lane/Norton Lees Road,53.350749642,-1.472025924
Norton Lees Lane/Warminster Road,53.350765891,-1.471635135
Norton Lees Road/Cliffe Field Road,53.351538386,-1.475591625
Norton Lees Road/Cliffe Field Road,53.351416321,-1.474406319
Norton Lees Road/Beverleys Road,53.351105822,-1.473298456
Norton Lees Road/Norton Lees Lane,53.351171093,-1.471795377
Warminster Road/Norton Lees Lane,53.350466618,-1.471037934
Warminster Road/Warminster Close,53.349534899,-1.469712489
Warminster Road/Warminster Close,53.349445483,-1.469818753
Warminster Road/Thorpe House Avenue,53.348605103,-1.468822711
Warminster Road/Ketton Avenue,53.345908094,-1.468736049
Warminster Road/Ketton Avenue,53.346214162,-1.468837393
Lees Hall Road/Woodland Road,53.346590053,-1.464446552
Lees Hall Road/Harvey Clough Road,53.346086644,-1.464437837
Derbyshire Lane/Harvey Clough Road,53.343689209,-1.471061694
Derbyshire Lane/Mount View Avenue,53.343888214,-1.471344616
Gleadless Road/Carrfield Lane,53.359195622,-1.463191734
Gleadless Road/Northcote Road,53.359212517,-1.462951113
Richards Road/Richards Court,53.360138152,-1.464907874
Carrfield Road/Gleadless Road,53.359090531,-1.463809101
Carrfield Road/Gerard Street,53.358579618,-1.464131043
London Road/Artisan View,53.359838704,-1.474392898
Chesterfield Road/Albert Road,53.358952238,-1.475170099
Valley Road/Bradbury Street,53.357558334,-1.475021941
Valley Road/Arthington Street,53.357278509,-1.474754930
Valley Road/Brooklyn Road,53.355627600,-1.471364699
Rushdale Road/Valley Road,53.355406756,-1.470210565
Rushdale Road/Upper Albert Road,53.355643297,-1.464798878
Albert Road/Upper Albert Road,53.356199422,-1.464536498
Meersbrook Road/Northcote Avenue,53.356024668,-1.463652245
Meersbrook Road/Carfield Avenue,53.355194292,-1.460898218
Carfield Avenue/Meersbrook Road,53.354969993,-1.460991192
Carfield Avenue/Carfield Place,53.353313122,-1.464332278
Carfield Avenue/Upper Albert Road,53.353420778,-1.464285858
Eastern Avenue/Arbourthorne Road,53.361172737,-1.443467455
Eastern Avenue/Northern Avenue,53.361341314,-1.439152700
Park Grange Road/St Aidans Road,53.365776370,-1.443768162
Park Grange Road/St Aidans Road,53.366500139,-1.440918418
St Aidans Road/St Aidans Drive,53.368134586,-1.442520132
Blackstock Road/Overend Road,53.350334128,-1.449677641
Blackstock Road/Spotswood Road,53.350701399,-1.449402507
Blackstock Road/Overend Road,53.348797212,-1.449712447
Blackstock Road/Gaunt Road,53.348730831,-1.448962206
Blackstock Road/Ironside Road,53.346919913,-1.446116484
Blackstock Road/Ironside Road,53.346818951,-1.445667155
Blackstock Road/Gaunt Drive,53.342634042,-1.448439983
Blackstock Road/Gaunt Close,53.343749161,-1.446608161
Blackstock Road/Gaunt Close,53.344618232,-1.445996095
Leighton Road/Spotswood Mount,53.351971761,-1.444218218
Leighton Road/Gleadless Road,53.352628459,-1.444329866
Leighton Road/Spotswood Road,53.352899992,-1.444731968
Gleadless Road/Sands Close,53.351623065,-1.440767480
Hurlfield Road/Gleadless Common,53.357184723,-1.432641373
Gleadless Common/Hurlfield Road,53.356737098,-1.433022933
Hurlfield Road/Gleadless Common,53.357364201,-1.432578891
Gleadless Common/Hurlfield Avenue,53.355211953,-1.431751084
Gleadless Common/Gleadless View,53.354806770,-1.431606230
Arbourthorne Road/Paddock Crescent,53.354475342,-1.437545090
Arbourthorne Road/Paddock Crescent,53.354765298,-1.438037068
East Bank Road/Hurlfield Road,53.358252388,-1.432221517
East Bank Road/Dagnam Road,53.358447989,-1.433661350
East Bank Road/Northern Avenue,53.358487820,-1.436380409
East Bank Road/Errington Road,53.358486762,-1.438063261
East Bank Road/Arbourthorne Road,53.357918389,-1.441451390
Arbourthorne Road/East Bank Road,53.358212329,-1.442799820
Arbourthorne Road/East Bank Road,53.358184453,-1.442604856
East Bank Road/Berners Road,53.357865082,-1.443510528
East Bank Road/Berners Road,53.358008753,-1.443478607
City Road/Elm Tree,53.360360060,-1.427475349
Ridgeway Road/Corker Road,53.356718770,-1.427298757
Ridgeway Road/Chatsworth Park Road,53.353365931,-1.425420666
Ridgeway Road/Chatsworth Park Road,53.353228433,-1.424866645
Ridgeway Road/Newlands Road,53.356265612,-1.426523552
Ridgeway Road/Hurlfield Road,53.358609599,-1.427964587
Mansfield Road/Newlands Drive,53.358949682,-1.422055009
Woodhouse Road/Mansfield Road,53.359183915,-1.420308872
Mansfield Road/Woodhouse Road,53.358525736,-1.419897089
Mansfield Road/Sharrard Road,53.357415279,-1.417057416
Gleadless Common/Durlstone Crescent,53.352975940,-1.430323539
Gleadless Common/Chatsworth Park Road,53.352397613,-1.429685249
Hollinsend Road/Ridgehill Avenue,53.352157589,-1.419052080
Jaunty Lane/Hollinsend Road,53.351130451,-1.418555265
Gleadless Road/Newfield Green,53.354489987,-1.448392175
Gleadless Road/Buck Wood View,53.354995338,-1.448821352
Blackstock Road/Plowright Close,53.354883687,-1.449949597
Blackstock Road/Bankwood Road,53.354722522,-1.450086887
Blackstock Road/Bankwood Road,53.352792048,-1.448594365
Blackstock Road/Bankwood Road,53.352349405,-1.448119334
East Bank Road/Daresbury Drive,53.358227067,-1.447908211
East Bank Road/East Bank Place,53.358287065,-1.447276374
Eastern Avenue/Eastern Crescent,53.359811074,-1.448338521
Eastern Avenue/Eastern Drive,53.360169074,-1.448003329
East Bank Road/Eastern Crescent,53.359192773,-1.450705518
East Bank Road/Daresbury Road,53.359890733,-1.451973742
East Bank Road/Hallyburton Road,53.360719991,-1.452473996
Daresbury Road/East Bank Road,53.358610405,-1.451118689
Gleadless Road/Abney Road,53.357618815,-1.458373484
Gleadless Road/Abney Road,53.357666752,-1.459033978
Gleadless Road/Raleigh Road,53.358030701,-1.460006007
Abney Road/Abney Close,53.357041728,-1.457975127
Abney Road/Callow Road,53.356053336,-1.456079553
Callow Road/Callow Mount,53.355321243,-1.453234269
Callow Road/Callow Drive,53.355128980,-1.452470497
Gleadless Road/Newfield Gardens,53.356477021,-1.450454953
Gleadless Road/Daresbury Road,53.356505921,-1.450875271
Norton Avenue/Leighton Road,53.342996396,-1.429900762
Norton Avenue/Leighton Road,53.342779675,-1.429693374
Gleadless Road/Ridgeway Road,53.345894838,-1.426993121
Lister Avenue/Lister Drive,53.344427527,-1.417264540
Lister Avenue/Lister Drive,53.345023530,-1.417827201
Jaunty Avenue/Lister Avenue,53.346640743,-1.417669989
Jaunty Lane/Seagrave Crescent,53.349181170,-1.416974414
Seagrave Crescent/Lister Avenue,53.348279810,-1.420156299
Seagrave Crescent/Seagrave Avenue,53.348047722,-1.420489923
Seagrave Crescent/Seagrave Drive,53.346570009,-1.423469121
Seagrave Crescent/Seagrave Drive,53.346409744,-1.423786726
Gleadless Road/Seagrave Crescent,53.345330642,-1.425558693
Gleadless Road/White Lane,53.344565056,-1.425238528
White Lane/Charnock Hall Road,53.343825856,-1.422935354
Ridgeway Road/Gleadless Road,53.345110991,-1.426613089
Ridgeway Road/Gleadless Road,53.346312377,-1.425966093
Ridgeway Road/Kirkby Road,53.349406793,-1.424572549
Ridgeway Road/Kirkby Avenue,53.348632434,-1.424297556
Ridgeway Road/Hollinsend Road,53.351337079,-1.424095881
Ridgeway Road/Hollinsend Road,53.352257855,-1.424909750
Hollinsend Road/Ridgeway Road,53.350530750,-1.424647556
Hollinsend Road/Ridgeway Road,53.350479497,-1.425204079
Gleadless Common/Hollinsend Road,53.350393253,-1.427834177
Gleadless Common/Gleadless Avenue,53.350862438,-1.428203463
Moore Street/Fitzwilliam Street,53.374998312,-1.477498184
Fitzwilliam Gate/Bishop Street,53.375421645,-1.475644159
Fitzwilliam Gate/Bishop Street,53.375285237,-1.475285085
St Aidans Road/Guildford Avenue,53.369024531,-1.444462294
Harborough Avenue/The Crossways,53.370026649,-1.422641599
Harborough Avenue/The Crossways,53.370206702,-1.422699283
Beaumont Road North/Harborough Road,53.376021747,-1.424424467
Beaumont Road North/Harborough Way,53.374611328,-1.422729937
Harborough Avenue/Raynald Road,53.372526060,-1.426485630
Manor Park Centre/Manor Park Rise,53.374800858,-1.430378199
Chatham Street/Swinton Street,53.389886910,-1.468068606
Neepsend Lane/Percy Street,53.391321713,-1.475433833
Burton Road/Hicks Street,53.391671316,-1.473173987
Mowbray Street/Harvest Lane,53.390538624,-1.471112915
Mowbray Street/Harvest Lane,53.390523441,-1.471744640
Flat Street/Fitzalan Square,53.381863661,-1.464861175
Gibraltar Street/Bower Spring,53.386593606,-1.471342209
Scotland Street/Lambert Street,53.385289632,-1.473237698
Leopold Street/City Hall CH1,53.381756825,-1.471146521
Arundel Gate/AG9,53.382047866,-1.465851085
Arundel Gate/AG3,53.382076376,-1.466196502
Arundel Gate/AG2,53.382336967,-1.466178211
Castle Street/CG10,53.384310267,-1.465236441
Wicker/Walker Street,53.388077745,-1.461505495
Exchange Street/Wharf Street,53.384515985,-1.461009175
Waingate/CG11,53.384648720,-1.464540614
Waingate/CG12,53.384837944,-1.464643483
Waingate/CG19,53.384566209,-1.464180821
Haymarket/CG21,53.383739160,-1.464161131
Commercial Street/CG1,53.382880828,-1.463179664
Flat Street/FS3,53.381649089,-1.465119433
Pond Street/FS4,53.380299514,-1.464835677
Waingate/CG18,53.384701436,-1.464269331
Haymarket/CG20,53.383900678,-1.464098967
Flat Street/FS1,53.381792833,-1.465102599
Flat Street/FS2,53.381640034,-1.465104513
Flat Street/FS3,53.381370186,-1.465062793
Waingate/CG17,53.384890727,-1.464387233
Waingate/CG16,53.385025685,-1.464415609
Waingate/CG13,53.385098803,-1.464685316
Castlegate/CG14,53.385220255,-1.463706536
Castlegate/CG15,53.385191670,-1.463346062
Wicker/Derek Dooley Way,53.387290916,-1.462432583
Wicker/WK2,53.387773502,-1.461810045
Wicker/Scholey Street,53.387907918,-1.461718137
Snig Hill/CG9,53.384745936,-1.466178162
Snig Hill/CG5,53.384630098,-1.466405128
Angel Street/CG4,53.384124878,-1.465990480
Angel Street/CG3,53.383954237,-1.466022683
Arundel Gate/AG4,53.381420373,-1.466234769
Pinstone Street/Cross Burgess Street,53.379442793,-1.470258183
Pinstone Street/Cross Burgess Street,53.379676487,-1.470255284
Pinstone Street/Cross Burgess Street,53.379865239,-1.470252943
Church Street/High Street,53.382423807,-1.469529650
Church Street/High Street HS4,53.382447699,-1.468837801
High Street/HS2,53.382764177,-1.467240274
High Street/HS3,53.382614259,-1.467888599
West Bar/West Bar Green,53.385201493,-1.469570314
Moorfields/Copper Street,53.387354131,-1.472580736
Moorfields/Allen Street,53.387345628,-1.474730914
Maltravers Road/Whites Lane,53.383089494,-1.447827340
City Road/Eastern Avenue,53.362055719,-1.430563137
Manor Oaks Road/Hyde Park Walk,53.381413353,-1.452764937
Manor Oaks Road/Whites Lane,53.381217907,-1.449354875
Manor Oaks Road/Whites Lane,53.381071462,-1.448785499
Manor Oaks Road/Whites Lane,53.380406848,-1.446960046
Manor Oaks Road/Eaton Place,53.379870414,-1.445644102
Maltravers Road/Cricket Inn Road,53.384018489,-1.450461367
Maltravers Road/Cricket Inn Road,53.384034736,-1.450085300
Park Grange Road/Beeches Drive,53.368412401,-1.454013557
Park Grange Road/Park Grange View,53.364828239,-1.454525211
East Bank Road/Myrtle Road,53.362564172,-1.454764488
Bernard Street/Duke Street,53.379600639,-1.455388833
Bernard Street/Hyde Park Terrace,53.381119504,-1.455339395
Bernard Street/Hyde Park Terrace,53.381479854,-1.455515200
Manor Oaks Road/Hyde Park Terrace,53.379369964,-1.454083932
Manor Oaks Road/Blagden Street,53.379961328,-1.453670484
Furnival Road/Exchange Street,53.385663825,-1.460408324
Furnival Road/Exchange Street,53.385349510,-1.460472435
Duke Street/Bernard Street,53.380117211,-1.456314287
Duke Street/Weigh Lane,53.380434259,-1.456851441
Duke Street/Crown Place,53.381723736,-1.457752083
Duke Street/Crown Place,53.382158033,-1.458377981
Broad Street/Blast Lane,53.383699429,-1.457351138
Broad Street/Park Square,53.383545946,-1.457202747
Bernard Street/Cricket Inn Road,53.384152567,-1.454218232
Suffolk Road/Turner Street,53.377098908,-1.464695401
Shrewsbury Road/Granville Street,53.375118404,-1.462029642
Shrewsbury Road/Claywood Road,53.376702331,-1.460461423
Duchess Road/Farm Road,53.371949424,-1.462926266
Queens Road/Cream Street,53.370820962,-1.463842233
Queens Road/Duchess Road,53.372374977,-1.463612305
Queens Road/St Mary's Road,53.373487826,-1.463222566
Queens Road/Farm Road,53.373674686,-1.462799359
Shoreham Street/Margaret Street,53.372898280,-1.468069760
Shoreham Street/Clough Road,53.372548877,-1.468329625
Shoreham Street/John Street,53.371013431,-1.468694419
Shoreham Street/Charlotte Road,53.370805967,-1.468531673
Charlotte Road/Edmund Road,53.370447187,-1.466687505
Bramall Lane/Denby Street,53.371390412,-1.472627553
South Lane/Cumberland Street,53.374015057,-1.474654365
South Lane/Cumberland Street,53.374113465,-1.474547939
South Lane/Cumberland Street,53.374382186,-1.474334200
Fitzwilliam Gate/South Lane,53.375112281,-1.474791181
Cumberland Street/Cumberland Way,53.374921148,-1.474252412
Eyre Street/Moorfoot,53.375011069,-1.472222103
Cumberland Street/Cumberland Way,53.374757374,-1.473803496
Eyre Street/MF11,53.374091054,-1.473541150
Eyre Street/Moorhead ES4,53.376728889,-1.470412099
Arundel Gate/Furnival Street,53.377918448,-1.469074519
Arundel Gate/Charles Street,53.377938628,-1.469570329
Charter Row/Fitzwilliam Gate,53.375942235,-1.475472422
Charter Row/Fitzwilliam Gate,53.376067476,-1.475335601
Charter Row/Moorhead MH5,53.377141634,-1.474315270
Charter Row/Moorhead MH4,53.377714033,-1.473661845
Furnival Gate/Moorhead MH3,53.377667791,-1.471332445
Furnival Gate/MH3,53.377646818,-1.470656262
Furnival Gate/Matilda Way,53.377586098,-1.471153071
Paternoster Row/Ss5,53.377336303,-1.465519183
Furnival Street/Arundel Lane,53.376548028,-1.468144559
Furnival Street/Arundel Lane,53.376546756,-1.467858973
Granville Road/Granville Street,53.374149344,-1.460418517
Talbot Street/Talbot Crescent,53.378212152,-1.458412993
Granville Road/Farm Bank Road,53.373930704,-1.457790897
Granville Road/Farm Bank Road,53.373979921,-1.456753148
Granville Road/Norfolk Park Road,53.373642741,-1.451812349
Abbeydale Road South/Pingle Road,53.342472135,-1.501566687
Duke Street/Talbot Place,53.378465179,-1.454756921
Duke Street/Coates Street,53.377858782,-1.453847702
Eyre Street/Cumberland Street,53.374216558,-1.473464449
Eyre Street/Matilda Street,53.376354780,-1.471183349
Arundel Gate/AG5,53.381177759,-1.466252835
Arundel Gate/AG6,53.380647589,-1.466289528
Arundel Gate/AG7,53.380467893,-1.466306807
Arundel Gate/AG8,53.380252310,-1.466339567
Spital Hill/Spital Street,53.390296420,-1.459176920
Pinstone Street/Cambridge Street,53.378511950,-1.471156639
Spital Hill/Hallcar Street,53.391874590,-1.458329886
Pitsmoor Road/Pye Bank Road,53.395797095,-1.469107795
Rock Street/Pye Bank Road,53.391469433,-1.468184219
Rock Street/Pye Bank Road,53.391361374,-1.468140454
Rock Street/Marcus Drive,53.392237391,-1.467046861
Rock Street/Marcus Drive,53.392039986,-1.467124511
Nottingham Street/Rock Street,53.394981794,-1.465674195
Nottingham Street/Fox Street,53.395776651,-1.466536474
Manor Oaks Road/Manor Oaks Gardens,53.381331357,-1.452525453
East Bank Road/Thornborough Road,53.363846624,-1.458069137
East Bank Road/Thornborough Road,53.363699538,-1.457349699
East Bank Road/Myrtle Road,53.362883967,-1.455902449
East Bank Road/Hallyburton Road,53.361091399,-1.453100339
Park Grange Road/Beldon Road,53.363926152,-1.446016280
Park Grange Road/Kenninghall Road,53.363526945,-1.449102012
Park Grange Road/Kenninghall Road,53.363366128,-1.449314464
Park Grange Road/Park Grange View,53.364174310,-1.451092301
Park Grange Road/Park Grange View,53.364370234,-1.452652633
Park Grange Road/Park Grange Drive,53.366514243,-1.455645826
Park Grange Road/Park Spring Drive,53.367025475,-1.455398859
Park Grange Road/Guildford View,53.364611193,-1.444489622
Park Grange Road/Spring Lane,53.366202544,-1.440711919
Eastern Avenue/Algar Road,53.361120347,-1.439951992
Eastern Avenue/Berners Road,53.360750949,-1.445546554
City Road/Eastern Avenue,53.361785715,-1.430491602
City Road/Wulfric Road,53.364129870,-1.433871562
City Road/Wulfric Road,53.364484537,-1.434738455
City Road/Park Grange Road,53.365868604,-1.436598636
City Road/Park Grange Road,53.367319019,-1.439194459
City Road/City Road Cemetery,53.368629000,-1.440605009
City Road/Spring Lane,53.369009247,-1.441186163
Prince of Wales Road/Ravencarr Road,53.370663610,-1.418680195
Prince of Wales Road/Noehill Road,53.371069758,-1.419020353
Prince of Wales Road/Motehall Road,53.372253266,-1.418403048
Prince of Wales Road/Castlebeck Avenue,53.372161335,-1.417983455
Castlebeck Avenue/Prince of Wales Road,53.372507767,-1.417137039
Castlebeck Avenue/Prince of Wales Road,53.372651284,-1.417074959
Harborough Avenue/Raynald Road,53.372925649,-1.427337000
Manor Park Centre/Harborough Avenue,53.375082163,-1.429051703
Manor Park Centre/Harborough Avenue,53.375127966,-1.429231465
Burngreave Road/Cranworth Road,53.395374057,-1.462947351
Burngreave Road/Burngreave Street,53.395110695,-1.462349136
Rock Street/Andover Street,53.393310868,-1.465890601
Rock Street/Nottingham Street,53.394073922,-1.465670523
Wolseley Road/Gifford Road,53.363805279,-1.472931553
Wolseley Road/Staveley Road,53.363882550,-1.474147804
London Road/Highfield Place,53.366202043,-1.474239481
London Road/Sitwell Place,53.367043168,-1.475416369
Abbeydale Road/Batt Street,53.365808875,-1.474770296
Queens Road/London Road,53.364293123,-1.471452854
Queens Road/Guernsey Road,53.364821565,-1.471025546
Queens Road/Edmund Road,53.367474100,-1.467175472
Queens Road/Heeley Bank Road,53.367909959,-1.466148089
Bramall Lane/John Street,53.370543527,-1.472187121
Heeley Bank Road/Olive Grove Road,53.367356248,-1.462938922
Heeley Bank Road/Olive Grove Road,53.366825200,-1.462780286
Heeley Bank Road/Spurr Street,53.364884286,-1.462924910
Spencer Road/Anns Road,53.362293788,-1.468562412
Richards Road/Spencer Road,53.361539593,-1.466738572
London Road/Gleadless Road,53.361819940,-1.473196464
London Road South/Well Road,53.360911067,-1.472967249
Myrtle Road/Queens Road,53.365028481,-1.469039339
Shirecliffe Road/Longley Avenue West,53.409528165,-1.472351754
Longley Avenue West/Shirecliffe Road,53.409232751,-1.472626186
Shirecliffe Road/Boynton Road,53.410327912,-1.472296731
Shirecliffe Road/Boynton Road,53.411020996,-1.472513815
Shirecliffe Road/Herries Road,53.412291114,-1.473129967
Herries Road/Herries Drive,53.413282755,-1.471748658
Herries Road/Shirecliffe Road,53.413026285,-1.472699639
Herries Road/Boynton Road,53.413007251,-1.470428152
Herries Road/Boynton Road,53.412596040,-1.468913775
Herries Drive/Herries Avenue,53.413651061,-1.469667920
Herries Drive/Piper Road,53.414468458,-1.465505325
Herries Road/Longley Lane,53.411977328,-1.465220614
Longley Lane/Herries Road,53.411919963,-1.464454082
Longley Lane/Longley Hall Road,53.412501021,-1.463739702
Longley Hall Road/Longley Lane,53.412879193,-1.461884475
Herries Road/Fairbank Road,53.410619932,-1.463191690
Norwood Road/Herries Road,53.408690243,-1.461832016
Norwood Road/Herries Road,53.408475273,-1.462000200
Norwood Road/Norwood Drive,53.406533426,-1.461934434
Norwood Road/Norwood Drive,53.406101318,-1.461789463
Herries Drive/Herries Avenue,53.414022680,-1.468339350
Herries Drive/Longley Lane,53.415170965,-1.461810424
Herries Drive/Crowder Road,53.415235236,-1.462110520
Crowder Road/Herries Drive,53.415673758,-1.461683716
Crowder Road/Longley Crescent,53.416977183,-1.463698464
Crowder Road/Longley Crescent,53.417106323,-1.464434093
Crowder Road/Southey Avenue,53.417907104,-1.466620790
Crowder Road/Herries Avenue,53.418351147,-1.467427742
Crowder Road/Crowder Crescent,53.419973501,-1.468415629
Crowder Road/Southey Hall Road,53.420325243,-1.468682092
Southey Green Road/Crowder Road,53.421335324,-1.469436926
Southey Green Road/Collinson Road,53.420803772,-1.471189024
Southey Green Road/Crowder Avenue,53.420174320,-1.473167994
Southey Green Road/Crowder Avenue,53.419498639,-1.474861585
Lindsay Avenue/Buchanan Road,53.421948279,-1.467804150
Lindsay Avenue/Lindsay Road,53.423000218,-1.465849821
Elm Lane/Lindsay Avenue,53.421334203,-1.467164773
Elm Lane/Emerson Drive,53.420854038,-1.464311787
Elm Lane/Emerson Drive,53.420959264,-1.463723619
Elm Lane/Crest Road,53.421455802,-1.460211303
Elm Lane/Crest Road,53.421555555,-1.460405658
Wordsworth Avenue/Wheata Place,53.433123035,-1.470253507
Shirecliffe Road/Standish Drive,53.405887294,-1.472246363
Shirecliffe Road/Standish Drive,53.406524457,-1.472012848
Shirecliffe Road/Musgrave Road,53.408682281,-1.472136572
Colley Crescent/Rokeby Drive,53.431446026,-1.465066691
Colley Crescent/Rokeby Drive,53.432162986,-1.464591103
Lindsay Avenue/Emerson Close,53.424179106,-1.464149623
Lindsay Avenue/Emerson Close,53.424650479,-1.463030099
Deerlands Avenue/Ingelow Avenue,53.427383341,-1.463101024
Deerlands Avenue/Lindsay Road,53.427362386,-1.464440702
Deerlands Avenue/Lindsay Road,53.427152330,-1.465707501
Deerlands Avenue/Holgate Crescent,53.427126984,-1.468085641
Deerlands Avenue/Holgate Crescent,53.427012013,-1.468508461
Wordsworth Avenue/Turie Crescent,53.432137530,-1.473020140
Wordsworth Avenue/Remington Road,53.432387737,-1.472685916
Colley Road/Turie Avenue,53.429861409,-1.472566664
Colley Road/Colley Close,53.430007822,-1.471120001
Colley Road/Colley Crescent,53.430060266,-1.466739642
Colley Crescent/Colley Road,53.430399597,-1.466238724
Cemetery Road/Washington Road,53.369873294,-1.483362184
Boston Street/London Road,53.371826061,-1.477672256
Boston Street/London Road,53.371933657,-1.477610821
London Road/Boston Street,53.371141706,-1.477395059
London Road/St Marys Gate,53.372540250,-1.476551285
Moore Street/Hanover Way,53.373519706,-1.480597544
Moore Street/Ecclesall Road,53.373276304,-1.480435168
Ecclesall Road/Pear Street,53.372017440,-1.486567717
Ecclesall Road/Pear Street,53.372294395,-1.486173604
Ecclesall Road/Denham Road,53.370775242,-1.490355083
Ecclesall Road/Collegiate Crescent,53.371309786,-1.489236500
Cemetery Road/Montague Street,53.369812455,-1.483843857
Attercliffe Road/Norfolk Bridge,53.389929102,-1.451558120
Burngreave Road/Brunswick Road,53.393417492,-1.459618579
Earldom Street/Ellesmere Walk,53.396056535,-1.454863059
Ellesmere Road/Gower Street,53.393253512,-1.457154494
Burngreave Road/Gower Street,53.392458071,-1.458157071
Ellesmere Road/Gower Street,53.392564360,-1.457809863
Attercliffe Road/Princess Street,53.390323572,-1.447433040
Effingham Street/Effingham Road,53.388490492,-1.455395718
Effingham Street/Furnival Road,53.388226256,-1.456586917
Effingham Road/Effingham Street,53.388457458,-1.452103282
Effingham Road/Effingham Street,53.388452880,-1.453065637
Effingham Road/Foley Street,53.387802573,-1.446533460
Effingham Road/Foley Street,53.387864639,-1.448291829
Savile Street/Attercliffe Road,53.389267135,-1.458167501
Savile Street/Attercliffe Road,53.390618270,-1.452872491
Attercliffe Road/Saville Street,53.389718578,-1.454658308
Ellesmere Road/Earldom Road,53.395288352,-1.455925551
Ellesmere Road/Buckenham Street,53.394902341,-1.456035739
Earldom Street/Sutherland Road,53.396180310,-1.454410320
Carlisle Street/Sutherland Road,53.393774652,-1.451207954
Carlisle Street/Sutherland Road,53.394151187,-1.450992582
Carlisle Street/Spital Hill,53.390142123,-1.458848072
Carlisle Street/Spital Hill,53.390784294,-1.457742253
Carlisle Street/Kirk Street,53.391583380,-1.455566777
Carlisle Street/Gower Street,53.392643978,-1.453583356
Attercliffe Road/Warren Street,53.390205891,-1.447254126
Penistone Road/Burton Street,53.400762454,-1.490583587
Ecclesall Road/Thompson Road,53.369897429,-1.493191067
Harold Street/Burgoyne Road,53.393059210,-1.492705582
Harold Street/Daniel Hill Street,53.391741369,-1.491413024
Whitehouse Lane/Whitehouse Road,53.394648021,-1.494310807
Whitehouse Lane/Hawksworth Road,53.395027884,-1.492742337
Whitehouse Lane/Exley Avenue,53.394606367,-1.490852556
Sherde Road/Daniel Hill Street,53.392030028,-1.489544983
Penistone Road/Bamforth Street,53.396502618,-1.488664364
Penistone Road/Livesey Street,53.403065893,-1.493248427
Longley Hall Road/Longley Hall Way,53.413271501,-1.459186538
Longley Hall Road/Longley Hall Grove,53.413147029,-1.459489008
Longley Hall Road/Longley Hall Way,53.413802809,-1.457419558
Longley Hall Road/Longley Hall Rise,53.415119581,-1.458395795
Longley Hall Road/Longley Hall Rise,53.415274901,-1.458950500
Wordsworth Avenue/Herries Road,53.414974764,-1.488773927
Barnsley Road/Horndean Road,53.408501304,-1.451906056
Whitham Road/Northumberland Road,53.380343596,-1.495622713
Whitham Road/Northumberland Road,53.380208772,-1.495624306
Warminster Road/Harvey Clough Road,53.344099783,-1.468383010
Warminster Road/Mount View Avenue,53.344334882,-1.468695514
Abbey Brook Drive/Abbey Brook Close,53.334412864,-1.485472445
Maltravers Road/Whites Lane,53.383352235,-1.448274965
Western Bank/Damer Street,53.380952171,-1.490759800
London Road/Alderson Road,53.368881712,-1.476520966
Charlotte Road/Shoreham Street,53.371145847,-1.468151700
Barnsley Road/Norwood Road,53.403199805,-1.460201627
Whitham Road/Moor Oaks Road,53.379371607,-1.497468176
Margetson Crescent/Knutton Road,53.431456156,-1.479575764
Springfield Road/Button Hill,53.351122114,-1.506573563
Granville Road/Holdings Road,53.373414606,-1.447170827
Crowder Road/Everingham Road,53.415837171,-1.462042746
Rushdale Road/Kent Road,53.355528479,-1.467264298
Blackstock Road/Gaunt Way,53.344769498,-1.445663684
Lindsay Avenue/Ingelow Avenue,53.425470411,-1.461469732
Commercial Street/CG2,53.382963275,-1.463524408
Shirecliffe Road/Standish Avenue,53.403827741,-1.471986054
Herries Road/Norwood Avenue,53.411924745,-1.465522156
Southey Green Road/Southey Green Close,53.418405234,-1.479704952
Wordsworth Avenue/Cookson Road,53.414814457,-1.489121887
Arbourthorne Road/Paddock Crescent,53.356031622,-1.439718184
Arbourthorne Road/Paddock Crescent,53.356213218,-1.440106441
Norfolk Park Road/Park Grange Road,53.371262910,-1.460184440
Gleadless Road/Ridgeway Road,53.345869891,-1.427414041
Nottingham Street/Pitsmoor Road,53.396938810,-1.467123502
Penistone Road/Bradfield Road,53.403032682,-1.493895584
Sandstone Road/Jenkin Road,53.415749142,-1.427619728
Sandstone Road/Jenkin Road,53.415794731,-1.427754526
Carrfield Road/Albert Road,53.356837722,-1.464558551
Valley Road/Cross Park Road,53.356426400,-1.473127721
Commonside/Sydney Road,53.387244669,-1.497225158
Northfield Road/Netherfield Road,53.387572900,-1.506964319
Beech Hill Road/Glossop Road,53.377567716,-1.493881718
Firshill Crescent/Firshill Croft,53.402658369,-1.467743957
Hurlfield Road/Hurlfield Crescent,53.358797053,-1.429569801
Hurlfield Road/Elm Tree Hill,53.358736646,-1.430096498
Gleadless Road/Littlewood Road,53.346694200,-1.430617538
Gell Street/Glossop Road,53.380594689,-1.482871692
Glossop Road/Regent Terrace,53.380121502,-1.481539492
Lindsay Avenue/Swanbourne Road,53.427231558,-1.459340547
Woodholm Road/Ecclesall Road South,53.354149375,-1.512668316
Woodholm Road/Millhouses Lane,53.354066272,-1.512128409
Beaumont Road North/Beaumont Close,53.374076083,-1.421715074
Prince of Wales Road/Parkway,53.373802425,-1.417194525
Harborough Road/Beaumont Road North,53.376242167,-1.425398550
Maltravers Terrace/Manor Oaks Close,53.378304182,-1.439395959
West Street/Carver Street,53.381266097,-1.474008931
Upwell Lane/Owler Lane,53.406712291,-1.438300697
